bathrooms,bedrooms,num_beds,can_instant_book,price,listing_id
1,2,3,TRUE,46,30739939
1,1,1,TRUE,49,13700011
1,1,2,TRUE,45,35160585
2,2,3,TRUE,51,31330631
1.5,1,1,TRUE,41,8368311
1,1,1,TRUE,45,9736184
2,1,1,TRUE,41,21906793
1,1,1,TRUE,41,29759964
1,3,5,TRUE,46,22432837
1,2,2,TRUE,41,27370805
1,1,1,TRUE,51,27063260
1.5,2,4,TRUE,45,31236773
1,2,2,TRUE,47,31054817
2,2,4,TRUE,51,29013033
2,2,3,TRUE,51,30929650
1,1,2,TRUE,42,28736046
1,1,2,TRUE,46,14933915
1,1,2,TRUE,45,34388224
1,2,3,TRUE,51,8705940
1,2,3,FALSE,45,18526611
1,2,2,TRUE,47,17761097
1.5,2,2,TRUE,49,12495519
1,1,2,FALSE,46,6920948
2,3,4,TRUE,45,29509324
1.5,1,2,TRUE,50,25548425
1,1,1,FALSE,42,15581374
1,1,1,FALSE,46,18346100
2.5,2,4,TRUE,47,18348075
1,1,2,FALSE,43,31129917
2.5,2,2,TRUE,45,33721764
2,1,2,TRUE,45,34001608
2,2,3,TRUE,51,27020158
1,2,2,TRUE,47,19161599
1,2,3,TRUE,47,21568765
2,2,3,TRUE,42,28897674
1,0,3,TRUE,43,5261838
1,1,1,TRUE,47,29655707
2,2,4,FALSE,51,17405832
1,2,3,TRUE,45,23811960
1,1,1,TRUE,42,35490162
1,1,2,TRUE,47,32308155
1.5,2,2,TRUE,42,23881620
2,3,3,TRUE,47,8390808
1,2,3,FALSE,51,5761374
1,2,4,TRUE,46,25708682
2,2,2,FALSE,49,20885503
1,1,1,TRUE,50,13765621
1,2,3,TRUE,43,16274260
1,1,2,FALSE,43,31129668
2,2,3,TRUE,51,24492023
1,2,2,TRUE,51,16394256
1,1,2,TRUE,45,31104018
1,1,0,TRUE,46,33288268
1,1,1,TRUE,47,15297639
2,2,2,TRUE,45,26670921
1,1,1,TRUE,49,33943813
1,1,1,TRUE,46,7454215
1,1,1,TRUE,42,23137407
1,2,3,TRUE,45,12714872
2,2,3,TRUE,51,20758010
1,1,1,TRUE,49,15436821
1,1,1,FALSE,43,5696173
1.5,2,3,TRUE,45,9318770
1,1,2,TRUE,50,27134523
1,1,1,TRUE,50,5968464
1,1,1,FALSE,42,9464330
1,1,1,TRUE,46,18043020
1,1,1,TRUE,42,20171942
1,1,1,TRUE,55,35303909
1,1,1,TRUE,55,15038970
1,1,2,TRUE,54,18503537
1,1,1,TRUE,53,11270722
1,0,1,TRUE,55,12301541
1,1,1,TRUE,59,20710464
1,1,2,TRUE,61,15022597
1,1,1,TRUE,54,17264779
1,1,1,TRUE,58,20134995
1,1,1,TRUE,58,28934479
1,2,2,TRUE,55,133047
1,0,2,FALSE,55,13828137
1,2,4,TRUE,59,17218357
2.5,2,2,FALSE,59,22299369
1,1,2,TRUE,59,14933463
1,1,3,TRUE,59,28957202
1,1,2,TRUE,58,22293900
1,1,1,TRUE,58,32897914
2,2,3,TRUE,57,16271465
1,1,2,TRUE,58,15770813
1,1,1,TRUE,54,16099004
2,2,3,TRUE,59,22879401
1,0,1,TRUE,55,22231387
1,1,2,TRUE,54,28046599
1,0,2,TRUE,59,24560184
2,3,5,TRUE,55,32341792
2,2,2,FALSE,57,18807391
1,1,1,TRUE,55,23026280
1,1,1,TRUE,54,28333704
1.5,3,5,TRUE,55,26840255
1,1,2,TRUE,53,16109502
1,1,2,FALSE,61,3625433
2,2,2,TRUE,59,142860
1,1,2,TRUE,59,137557
2,1,1,TRUE,53,12849349
1,1,1,FALSE,57,1129456
1,1,2,TRUE,57,25232225
1,1,1,TRUE,53,21434605
1,1,2,FALSE,58,2378266
2,2,3,TRUE,59,19606601
1,2,2,FALSE,57,5538450
1,1,2,FALSE,53,17653432
1,2,2,TRUE,55,18214389
2,2,4,TRUE,61,23998889
1,1,2,TRUE,58,30673902
1,3,3,TRUE,57,29779336
2.5,3,3,TRUE,61,17943647
1,2,2,FALSE,53,16252326
2,2,3,TRUE,59,33589907
2,2,3,FALSE,55,33913608
3,3,5,TRUE,61,33837950
2.5,3,5,TRUE,57,17623275
1.5,2,3,TRUE,54,31282261
2.5,3,4,TRUE,55,19099678
1,1,1,TRUE,58,22657864
2,2,4,TRUE,58,17138892
1,1,2,FALSE,58,18820084
1,1,1,TRUE,59,15787930
2,3,4,TRUE,58,28638837
1,1,2,TRUE,61,21295403
2,2,3,TRUE,54,34290664
1,2,3,TRUE,54,28283002
3,3,5,TRUE,61,35034190
2,2,4,TRUE,55,32533963
2,2,3,TRUE,61,31114819
1,1,1,TRUE,55,14088145
1,1,1,TRUE,54,22900122
3,3,5,TRUE,57,13688375
3.5,4,4,TRUE,61,17557714
1,2,3,TRUE,54,20913714
1,1,1,FALSE,59,17608173
2,2,2,TRUE,55,27468248
1,1,2,TRUE,59,35575614
2,2,4,TRUE,59,16201688
2,2,3,TRUE,55,33912730
2,3,6,TRUE,59,6583038
1,1,3,FALSE,59,302178
1,1,2,TRUE,55,29676593
2.5,2,3,TRUE,57,29365097
2,2,3,TRUE,61,22041490
1,1,1,TRUE,55,35995191
2,2,3,TRUE,59,35314746
2,2,2,TRUE,54,33293761
1,2,3,TRUE,59,32818501
2,2,3,TRUE,57,26741084
1,0,1,TRUE,53,21244761
1,2,2,TRUE,59,22901789
1,1,2,TRUE,53,32744486
2,2,4,FALSE,55,21692009
2,2,3,TRUE,58,33249186
2,2,4,TRUE,54,20677787
1,1,1,TRUE,58,35674438
2,2,3,FALSE,53,32900787
1,0,1,TRUE,53,26170120
1,1,1,TRUE,55,27936222
1,1,2,TRUE,58,27340843
1,1,1,TRUE,59,30020685
1,1,1,TRUE,53,28411237
1,2,2,TRUE,58,30177704
1.5,1,2,TRUE,54,20727058
2,2,4,TRUE,61,29128395
3,3,3,TRUE,58,21090132
2,2,2,TRUE,55,33964394
1,1,1,FALSE,53,8758285
1,1,2,TRUE,53,17587194
2,2,4,TRUE,54,22174408
2,3,4,TRUE,55,30036582
1,1,3,TRUE,58,5485919
2,2,3,TRUE,55,23461040
1,0,3,TRUE,58,33190266
1,1,3,TRUE,53,24288016
2,1,2,TRUE,51,34283246
1,1,1,TRUE,59,32305738
1,1,1,TRUE,51,34096775
1,1,1,TRUE,51,21832238
1,1,1,TRUE,55,35419771
1,1,1,TRUE,58,33007959
2,3,3,TRUE,58,19123685
1,1,1,TRUE,55,32520042
2,2,2,TRUE,55,22701867
1,1,1,TRUE,53,27905752
1,0,1,TRUE,55,34302211
1.5,1,1,FALSE,53,35356164
1,1,1,TRUE,55,19746539
2,2,3,TRUE,51,34205012
2,2,3,FALSE,51,30741173
1,1,1,TRUE,55,32284614
1,1,1,TRUE,55,22795132
2,2,3,TRUE,51,31163001
1,1,1,TRUE,53,23189568
1,2,3,FALSE,55,23392881
3,3,5,TRUE,57,14894247
1,1,2,TRUE,58,33231753
1,1,2,TRUE,55,34968680
1,1,3,TRUE,58,14317096
3,4,6,TRUE,58,21862433
1,1,2,FALSE,55,22164640
2,2,4,TRUE,61,30376928
1,2,4,TRUE,53,22730004
2,2,3,FALSE,54,16141801
2,2,2,TRUE,54,29990927
1,1,1,TRUE,51,19893404
1,1,1,TRUE,53,22047807
2,2,3,TRUE,51,34537723
1,2,4,TRUE,54,24899685
1,1,1,FALSE,53,8274017
1,1,1,FALSE,51,13913452
1,1,1,TRUE,53,30014808
1,1,1,TRUE,51,16017381
2.5,3,4,FALSE,54,30158128
2,2,4,TRUE,51,33912434
2,3,3,TRUE,58,32520338
1,2,3,FALSE,55,26538388
1,1,2,TRUE,57,32272266
1,2,2,FALSE,53,27404386
1,2,3,FALSE,58,30695134
1,0,1,FALSE,51,35236958
2,3,4,TRUE,59,28858048
1,1,1,TRUE,51,34867786
2.5,3,4,TRUE,58,21400192
1,1,1,TRUE,51,35128523
1,0,2,TRUE,51,35008604
2.5,2,3,FALSE,51,35829241
2,2,3,TRUE,51,31004417
1,1,3,FALSE,53,35839780
2,3,3,TRUE,51,32137912
2,2,4,TRUE,53,14947324
2,2,4,TRUE,59,9787221
2.5,3,3,TRUE,61,25553247
1,3,5,TRUE,51,30851672
1,2,3,TRUE,57,35152093
2,2,4,TRUE,53,33338207
2,2,2,TRUE,55,35085132
3.5,3,4,TRUE,59,31949572
2,2,3,FALSE,59,23277778
1,2,3,TRUE,53,8737950
1,1,2,TRUE,58,1902796
2.5,3,4,TRUE,51,35741838
2,2,4,TRUE,59,28427182
1,0,2,TRUE,57,16961881
2,3,3,TRUE,59,23056349
1.5,1,1,TRUE,53,19490533
1,2,2,TRUE,59,23585401
1,2,4,TRUE,51,21633047
1,1,1,TRUE,58,35376131
1,1,2,TRUE,51,32410111
1,1,1,TRUE,55,26781083
1,1,1,TRUE,53,22167760
1,2,4,TRUE,53,14117866
2,2,4,TRUE,51,34043289
1,1,2,TRUE,53,25458293
1,1,1,TRUE,55,23557101
2.5,3,3,FALSE,59,16985738
2,2,3,TRUE,58,33241176
2,2,3,TRUE,51,30501425
1,1,2,TRUE,58,22466768
1,1,1,TRUE,59,30685465
3,3,3,TRUE,59,32861838
1,1,1,TRUE,55,23021551
1,1,1,FALSE,53,10177921
2,0,2,TRUE,53,13812396
1,1,1,FALSE,55,22153528
2,2,3,TRUE,51,31177557
2.5,2,2,TRUE,51,33741281
1,1,2,FALSE,55,6570840
1,1,2,TRUE,55,17873495
1,1,3,TRUE,61,23750706
1,1,1,TRUE,51,22744864
1,1,1,TRUE,51,31879739
1,2,3,FALSE,55,18893102
2,2,3,TRUE,58,33248394
2,2,3,FALSE,54,16141808
1,2,4,TRUE,53,26108320
2.5,3,3,TRUE,58,32474543
2,2,3,TRUE,55,31209596
1.5,2,3,TRUE,54,25868235
1.5,2,2,FALSE,55,23207196
1.5,1,1,FALSE,59,32546
1,1,1,TRUE,53,25355033
2,2,2,FALSE,59,4688460
2,2,5,TRUE,54,22499103
1,1,1,TRUE,53,29692435
2,2,4,TRUE,61,9604776
1,1,1,TRUE,58,12599986
1,2,4,TRUE,55,25894424
2,3,5,TRUE,53,16707255
1,1,2,TRUE,58,33940801
2,2,3,TRUE,53,32587890
1,1,2,TRUE,59,34946590
2,2,3,TRUE,58,19757511
1,1,1,TRUE,53,28161930
1.5,2,2,TRUE,54,2324697
1,1,1,TRUE,55,27790052
1,2,3,TRUE,55,23389869
1,2,3,TRUE,55,21567431
1,2,3,TRUE,53,16721282
1,1,1,FALSE,54,23499168
1,1,2,TRUE,53,19691175
1,1,2,TRUE,54,22264561
3,3,5,TRUE,61,34290216
1,1,1,TRUE,53,21437862
1,1,1,FALSE,57,3686244
1,1,1,TRUE,58,29776787
1,2,3,TRUE,55,33018946
2,2,3,TRUE,55,27612755
1,2,2,TRUE,55,17847093
1,0,1,TRUE,54,10319263
1,0,1,TRUE,61,31407633
1,1,1,TRUE,59,16310216
1,1,1,TRUE,54,6396372
2,2,2,TRUE,59,2653733
1,1,2,TRUE,55,20096363
1,1,1,TRUE,59,16205838
1,1,1,TRUE,55,17718611
1,1,1,TRUE,58,13912373
1,1,1,TRUE,59,10565428
1,1,1,FALSE,67,13924151
1,1,1,TRUE,62,22563649
1,1,2,TRUE,63,16389311
1,1,3,TRUE,66,23413848
1,0,1,TRUE,67,25374269
1,2,3,TRUE,62,17714807
1,1,1,TRUE,66,3311741
1,1,1,TRUE,62,30246827
1,1,2,TRUE,69,25788284
1,1,1,FALSE,66,10246449
1,1,1,TRUE,67,12410122
1,1,1,TRUE,66,20462285
1,1,1,TRUE,65,29453250
1,1,1,TRUE,63,15468595
2.5,2,4,FALSE,66,10996595
2,2,3,TRUE,66,21096786
1,1,1,TRUE,66,14873452
1,1,1,TRUE,66,12203967
1,1,2,TRUE,70,24680503
1,0,2,TRUE,65,22502251
1,2,2,TRUE,69,24831336
2,2,3,FALSE,69,15480401
1,0,2,TRUE,71,23544600
1,1,1,TRUE,66,7434763
1,0,1,TRUE,66,15751516
1,1,1,TRUE,63,26561342
1,1,1,TRUE,65,15888313
2,2,3,TRUE,65,17219949
2,2,4,TRUE,62,15917634
1,0,1,TRUE,69,34949690
2,2,2,TRUE,62,14465192
1,1,2,TRUE,69,16416042
1,1,1,TRUE,63,18523971
1.5,3,6,TRUE,69,17236758
1,1,2,TRUE,67,24748176
1,0,2,TRUE,67,30013646
2,3,3,TRUE,66,16204869
2,2,2,TRUE,65,30795641
2,2,3,TRUE,62,23220088
1,1,1,TRUE,66,29015367
1,1,2,TRUE,65,23534409
1,2,2,TRUE,69,30643776
1,0,2,TRUE,66,31479780
1,1,2,TRUE,70,19031433
2,2,3,TRUE,62,23999631
1,1,2,TRUE,67,25380773
2,2,3,TRUE,62,31444620
2.5,2,4,TRUE,69,23370284
2.5,3,6,TRUE,66,30065104
2,2,4,TRUE,69,23006653
8,0,1,TRUE,66,32459777
1,0,2,TRUE,66,29438942
1.5,1,1,TRUE,69,21692120
1,1,1,TRUE,69,22527496
2,2,5,TRUE,65,23860348
1,1,2,TRUE,65,6539560
1,2,2,TRUE,66,15531322
2,1,2,TRUE,69,24574252
2,3,5,TRUE,69,30934133
1,2,2,TRUE,63,24442801
1,0,1,TRUE,69,32954887
2,3,5,TRUE,62,27222376
2.5,2,4,TRUE,69,25515691
1,1,1,TRUE,69,35972206
1,5,1,TRUE,69,31310893
3,4,4,TRUE,66,22000592
2,2,3,FALSE,69,25461294
2,2,3,TRUE,65,22979276
1,0,1,TRUE,69,34390912
1,1,1,TRUE,62,16321764
1,1,2,TRUE,69,25521972
2,2,3,TRUE,65,35905137
1,2,4,TRUE,62,16213733
1,1,1,TRUE,65,31295447
1,1,1,TRUE,65,26845436
8,0,1,TRUE,66,32554195
1,2,4,TRUE,69,26608803
1,1,1,TRUE,62,9329185
2,2,4,TRUE,62,31710651
2,3,5,TRUE,63,13891508
2,2,3,TRUE,65,22564265
1,1,1,TRUE,66,30350747
2.5,3,3,TRUE,70,23038207
1,1,1,TRUE,69,34933537
2,3,3,TRUE,62,24463979
1.5,2,3,FALSE,69,22792310
2,3,4,TRUE,66,32668855
2.5,3,5,TRUE,69,21752105
1,1,2,TRUE,66,35321157
1,1,2,TRUE,69,30225263
1,1,1,TRUE,62,23005921
1,1,2,TRUE,69,31000789
2,3,4,TRUE,65,30929161
1,1,2,FALSE,66,9495646
2,3,7,TRUE,69,25980099
1,2,3,TRUE,70,18406800
1,1,1,TRUE,69,27087391
1,1,1,TRUE,65,16517998
2,2,3,TRUE,66,14469730
2,2,2,TRUE,66,14108851
2,3,3,TRUE,65,31483657
2,2,4,TRUE,65,23171343
2.5,2,3,FALSE,62,14107079
1,1,1,TRUE,66,9199614
1,2,3,TRUE,65,16883534
1,1,1,TRUE,65,30925957
1,1,2,TRUE,63,35686398
1,1,1,TRUE,62,34176743
2,2,5,TRUE,71,18526778
2,3,3,TRUE,63,32670735
1,2,2,TRUE,70,30272975
1,0,1,TRUE,69,33464268
1,1,2,TRUE,69,5757988
1,1,3,TRUE,63,33578557
1,1,1,TRUE,69,36006062
1,1,1,TRUE,65,31583698
1,1,2,TRUE,65,25137069
2,2,4,TRUE,67,9884416
1,1,2,TRUE,71,28276298
1,1,4,TRUE,65,28429326
1,0,2,TRUE,66,33423380
1,2,3,TRUE,69,23613774
1,1,1,TRUE,63,23960038
2,2,3,FALSE,70,16399695
1,1,2,TRUE,69,22191444
2,2,3,TRUE,69,23006352
2.5,3,5,TRUE,70,31853169
2,2,6,TRUE,69,32525111
1,1,2,TRUE,69,35646104
2,2,3,TRUE,70,20480472
1,1,1,TRUE,62,27368643
1,0,2,TRUE,66,30745980
1,2,4,TRUE,62,22689736
1,1,1,TRUE,63,36029094
1,1,4,TRUE,65,28364010
1,2,3,TRUE,65,18942382
2,2,4,TRUE,69,32020443
2,3,6,TRUE,69,31240287
1.5,2,2,TRUE,69,11920582
1,1,1,TRUE,62,28139319
2.5,3,5,TRUE,63,21548438
1,1,1,TRUE,62,28139829
1,1,1,TRUE,65,31584532
2.5,3,3,TRUE,69,22886904
1,2,3,TRUE,63,20871461
1,3,2,TRUE,69,35265103
1,1,1,TRUE,62,28163311
1,0,1,TRUE,66,35797242
2,2,4,TRUE,69,35949772
8,0,1,TRUE,66,32554231
3.5,3,6,TRUE,65,30931151
2.5,3,4,TRUE,63,21762578
1,1,1,TRUE,69,31373394
1,1,1,TRUE,69,15969081
1,2,1,TRUE,69,35836964
1,1,1,TRUE,62,28163677
1,1,1,TRUE,63,28131221
2,1,1,TRUE,69,30499412
1,1,2,TRUE,69,33046704
1.5,3,2,TRUE,67,24894003
3,3,5,TRUE,62,32924154
1,3,5,TRUE,63,21996088
2,2,6,TRUE,69,32766902
1,1,1,TRUE,65,31588731
1,1,1,TRUE,69,33390605
1,1,1,TRUE,66,35845837
1,1,1,TRUE,69,24217101
1.5,1,2,FALSE,69,18958787
3,2,3,TRUE,71,30108872
1,1,1,TRUE,66,29776076
3,3,4,TRUE,62,30963973
2.5,3,4,TRUE,66,24250460
1,2,3,TRUE,62,31878156
1,1,1,TRUE,63,22016010
1.5,1,1,FALSE,62,32943033
1,1,1,TRUE,69,23258283
1,1,2,TRUE,65,26584249
2,3,4,TRUE,63,19527629
3,1,1,TRUE,65,34546277
2,2,3,TRUE,65,27856089
1.5,1,1,TRUE,62,27373015
1,1,1,TRUE,62,28163599
1,0,1,TRUE,71,15972686
2,2,3,TRUE,69,35387405
1,1,1,TRUE,71,27928684
1,0,1,TRUE,62,33249215
2,3,6,TRUE,65,20979901
2.5,2,2,TRUE,62,34976655
1,1,1,TRUE,69,20332564
2.5,2,3,TRUE,69,22890517
2,2,2,TRUE,63,35460210
2,2,2,TRUE,62,33072317
2,2,3,TRUE,67,32892338
1,1,3,TRUE,66,13892993
1,0,1,TRUE,69,17210082
1,0,1,TRUE,69,33587305
1,2,3,FALSE,62,35804105
1,1,1,TRUE,62,29154210
1,1,4,TRUE,65,28076051
1,1,1,TRUE,69,33609683
2.5,3,3,TRUE,65,13252474
1,1,1,TRUE,63,23732715
1.5,2,3,TRUE,69,28497328
2,2,3,TRUE,70,25193024
1,0,1,TRUE,69,33544260
1,1,1,TRUE,62,28139719
1,1,1,TRUE,62,33614470
2,1,1,FALSE,62,33225773
2,0,3,TRUE,69,23416807
1,1,1,TRUE,69,21664119
1,2,3,FALSE,66,32523896
2,3,3,TRUE,67,16827357
2.5,3,3,TRUE,61,23025427
1,1,1,TRUE,69,30124174
3,3,4,TRUE,69,29278102
2,2,4,TRUE,62,27833487
3.5,3,4,TRUE,66,33048034
1,1,0,TRUE,62,33808439
2,2,3,TRUE,62,34392846
2,2,3,TRUE,69,29762090
2,2,3,TRUE,65,27263552
2,3,4,TRUE,66,20600629
1,0,2,TRUE,62,33249782
1,1,3,TRUE,69,35286725
1,0,2,TRUE,62,21982825
2.5,4,4,TRUE,65,22328291
1,1,1,TRUE,65,34655769
2,2,6,TRUE,66,23836782
1,1,1,TRUE,67,35129043
2,1,1,TRUE,65,33785168
1,1,1,TRUE,65,28807736
1.5,1,1,FALSE,66,35356000
2,2,3,FALSE,66,13080818
1,2,4,TRUE,70,35997270
1,2,2,TRUE,65,17400900
1.5,1,2,TRUE,66,16005214
1,1,3,TRUE,69,12380254
2,2,3,TRUE,65,12781983
2,3,3,TRUE,62,26692817
2,2,4,TRUE,65,32793279
2,3,3,TRUE,67,20149308
2,2,6,TRUE,65,33883630
2,2,2,TRUE,69,32519409
1,1,1,TRUE,66,31644950
1,2,4,TRUE,66,14930294
1.5,1,2,TRUE,69,33430083
4,3,3,TRUE,69,31719117
1,1,2,TRUE,71,25313023
2,2,4,TRUE,69,30108840
1,1,1,FALSE,66,5163885
1,0,2,TRUE,66,35320770
3,3,4,TRUE,65,30864745
1,1,2,TRUE,69,32935776
3,3,4,TRUE,69,32407620
1,2,2,TRUE,65,33746092
2,3,4,TRUE,62,33256189
1,1,1,TRUE,69,33390207
1,1,2,TRUE,63,27139979
2,2,3,TRUE,65,31622634
1.5,1,2,TRUE,69,18958211
1,1,2,TRUE,66,34982139
2.5,2,4,TRUE,69,32683921
5,4,7,TRUE,66,30819068
2,2,2,TRUE,62,20015554
1,2,2,FALSE,70,33900008
1,1,1,TRUE,69,35974041
3,3,3,FALSE,65,22957450
2,2,3,TRUE,69,29903894
5,4,7,TRUE,66,31623980
2,2,3,FALSE,69,33559306
1,0,2,TRUE,66,31045330
1,1,3,TRUE,66,26277213
2,2,4,TRUE,69,24454597
2,2,3,TRUE,65,21550521
2,3,3,TRUE,66,19950744
2,2,3,FALSE,63,19346550
2,2,4,TRUE,62,17042206
1,2,3,TRUE,69,32409768
1,0,3,FALSE,69,16464580
1,1,2,TRUE,65,33883648
2,2,4,TRUE,66,30292628
2.5,3,5,TRUE,69,19999632
1,1,2,TRUE,69,14266833
1,1,2,FALSE,69,5547914
1,1,3,TRUE,63,28976551
1,1,2,TRUE,62,20494991
1,1,1,TRUE,70,22809476
1,0,1,TRUE,63,26305356
1,1,1,TRUE,65,16512898
1,1,2,TRUE,80,7259284
1,1,1,TRUE,74,18006405
2,2,3,TRUE,75,22875659
1,1,2,TRUE,78,21606629
1,1,2,TRUE,74,3829711
2.5,3,5,TRUE,72,17941694
1,1,2,FALSE,75,11639904
1,1,1,TRUE,78,28929285
1,1,1,TRUE,78,17955330
1,1,1,TRUE,78,13137652
1,1,2,TRUE,72,30570694
1,1,1,TRUE,76,13221615
1,1,3,FALSE,78,11571126
1,1,1,TRUE,78,11206211
1,2,2,FALSE,75,19431839
2,1,1,TRUE,75,31378851
1,1,2,TRUE,75,19681330
2,2,2,TRUE,72,10858853
2.5,2,3,TRUE,74,24044749
1,1,1,TRUE,76,25575499
1,1,1,TRUE,72,15114842
1.5,1,3,TRUE,79,23732173
1,1,1,TRUE,79,86722
1,1,1,FALSE,72,5029743
1,1,1,FALSE,72,22781977
1,1,3,TRUE,76,17953048
2,2,2,FALSE,79,1940308
1,1,1,TRUE,76,22293509
1,1,1,TRUE,78,22446245
1,1,1,TRUE,72,10828261
1,1,2,TRUE,72,14925613
1,2,3,TRUE,78,1399564
2,2,4,TRUE,80,25082003
1,0,2,TRUE,72,31212090
1,1,1,TRUE,76,29314840
2.5,3,5,TRUE,72,18702112
1,1,1,TRUE,72,783066
3.5,3,5,TRUE,80,27529797
1,1,1,TRUE,79,20836189
2,2,3,TRUE,72,18653935
1,1,2,TRUE,78,3311788
1,1,2,TRUE,79,22009642
1,1,2,TRUE,74,35143333
2.5,2,2,TRUE,79,19681075
1.5,1,1,TRUE,72,10591719
1,1,2,FALSE,79,7460958
2,2,6,TRUE,79,23915309
2,2,3,TRUE,72,30965348
2,2,4,TRUE,79,24351236
1,2,2,TRUE,78,19574812
1,0,2,TRUE,79,30186906
2,2,4,TRUE,75,23268270
1,1,1,TRUE,76,29357082
1,1,2,FALSE,72,13489986
1,1,2,TRUE,75,14826592
1,1,1,TRUE,80,33097459
1,1,2,TRUE,72,23499522
1,1,3,TRUE,80,28494029
2,2,3,TRUE,79,23625374
2,2,3,TRUE,72,27678416
2,2,3,TRUE,72,31191352
2,2,2,FALSE,76,13079995
1,0,1,FALSE,75,34945608
1,2,3,TRUE,75,9030276
1,1,1,FALSE,79,15942276
2,2,4,TRUE,75,27736276
2,3,3,TRUE,75,35876832
1,0,1,TRUE,75,32515301
1,1,1,TRUE,75,35053661
2,2,4,TRUE,79,31897656
1,1,2,TRUE,75,22322561
2.5,2,2,TRUE,72,25398014
1,0,2,TRUE,74,10337636
2,3,5,TRUE,74,9809921
1,1,2,TRUE,79,33905426
1,1,1,TRUE,78,35602387
1,2,2,TRUE,76,20577830
1,1,2,TRUE,79,15566529
1,2,4,TRUE,72,6051318
2,3,5,TRUE,72,22754130
2.5,3,3,TRUE,75,27905077
1,1,1,TRUE,72,15786424
1,2,2,TRUE,72,23360125
2,3,3,FALSE,79,33635757
1.5,2,2,TRUE,72,22044327
1,1,2,TRUE,72,10343713
1,1,1,TRUE,72,17638232
1.5,1,1,TRUE,79,25950861
3,4,4,TRUE,72,21346344
1,1,2,TRUE,78,35568916
1,0,1,TRUE,75,33946567
1,1,2,FALSE,76,20983226
1,2,2,TRUE,75,34713911
1,0,1,TRUE,75,34143189
2.5,2,2,FALSE,74,15165337
1,1,1,TRUE,79,24042346
1,1,1,TRUE,72,10246609
1,1,1,TRUE,72,21130824
3.5,3,3,TRUE,75,23003292
4,1,2,TRUE,79,24671787
1,1,1,TRUE,74,741512
2,3,3,TRUE,75,29598095
2,2,2,TRUE,79,19562662
2,3,5,TRUE,79,19112473
2,2,4,TRUE,79,27664789
3,3,7,TRUE,75,35975388
1,1,1,TRUE,79,28225372
1,1,2,TRUE,78,28163487
3.5,6,1,TRUE,79,33799917
1,0,1,TRUE,75,33992220
3,3,5,FALSE,74,22078952
2,3,4,TRUE,75,29994185
2,2,4,TRUE,79,11512914
2,2,4,TRUE,72,26837383
1,1,2,TRUE,79,34688561
1,1,1,TRUE,75,14915712
1,1,4,TRUE,78,35612987
1,1,1,TRUE,79,29615147
2,2,4,FALSE,78,10912503
1,1,1,FALSE,79,35878371
3.5,4,4,TRUE,72,25773399
2,2,4,TRUE,75,27679944
1,1,2,TRUE,72,15510534
1,1,4,TRUE,78,35613161
1,1,1,TRUE,75,30151518
1,1,1,TRUE,78,2255010
1,1,1,TRUE,75,30108154
2,2,4,TRUE,78,26810853
1,1,2,TRUE,72,20740783
1,1,2,TRUE,78,28138838
2,2,3,TRUE,75,30568378
1,1,2,TRUE,78,28163813
1,0,1,TRUE,74,17264102
2,2,2,TRUE,72,30043413
1,1,1,TRUE,76,18922346
2.5,3,4,TRUE,72,31495111
1,1,1,FALSE,79,3906667
1,1,1,TRUE,72,27987573
1,1,1,TRUE,74,29650791
1,1,2,TRUE,79,14807195
1,1,3,TRUE,72,32839147
1,1,2,FALSE,72,5705901
3.5,3,3,TRUE,71,30983629
1,1,2,TRUE,78,28163742
1,1,1,FALSE,79,35768766
2,2,2,TRUE,72,23713845
2,2,3,TRUE,78,22672654
1,0,2,FALSE,72,33881632
2,2,3,FALSE,75,36065729
2,2,4,TRUE,79,35309921
2,2,2,FALSE,76,28163085
1,2,2,TRUE,75,25738986
1,1,1,TRUE,75,34900253
2,2,3,TRUE,80,33229159
1,1,2,TRUE,79,32744787
2,3,4,TRUE,75,30044807
2.5,3,5,TRUE,75,27364684
1,1,2,TRUE,72,14994116
1,1,1,TRUE,79,20565811
1,1,2,TRUE,75,22087373
4,4,8,TRUE,72,26690184
2,2,3,TRUE,75,34389050
1,1,1,TRUE,79,33775519
0.5,2,2,TRUE,72,23748250
1,1,1,FALSE,72,9060534
2,2,3,FALSE,79,22396437
3,4,8,TRUE,74,33127918
1,1,1,TRUE,75,15551912
2.5,3,4,TRUE,75,32553946
1,1,1,TRUE,72,29804447
2,2,3,TRUE,75,34180590
1,1,3,TRUE,76,31288009
1,0,1,FALSE,72,33880683
1,1,1,TRUE,72,23167318
1,1,1,FALSE,79,1320010
2,1,3,TRUE,75,33336638
1,2,4,TRUE,79,35114663
1,1,2,TRUE,72,30044952
1,1,1,FALSE,72,12191587
2,2,2,TRUE,75,18960786
2,2,4,TRUE,80,32188465
2.5,3,3,TRUE,79,18179385
1,1,1,TRUE,72,28612478
2,3,3,TRUE,78,34291419
2.5,2,2,TRUE,79,33773806
1,1,2,FALSE,72,22756020
1,0,2,FALSE,72,33881460
2.5,3,3,TRUE,78,23270731
2,2,3,TRUE,75,34392429
1,1,3,TRUE,75,30301424
1,0,2,TRUE,72,33881523
1,1,2,TRUE,74,23121921
3,3,4,FALSE,78,21634564
2,2,3,FALSE,72,27164488
1,1,0,TRUE,72,33807974
1,1,1,FALSE,72,9630439
1,1,1,TRUE,79,32719823
1,2,4,TRUE,72,16613320
